"repo_name","author_name","author_date","commit_message"
"shadowsocks/shadowsocks-android","Max Lv","05/04/2020","Bump version"
"shadowsocks/shadowsocks-android","Mygod","05/04/2020","Ensure cargoBuild is ran before mergeJniLibFolders"
"shadowsocks/shadowsocks-android","Mygod","05/03/2020","Update NDK"
"shadowsocks/shadowsocks-android","Mygod","05/03/2020","Fix output name second attempt"
"shadowsocks/shadowsocks-android","Mygod","04/28/2020","Update dependencies"
"shadowsocks/shadowsocks-android","Mygod","04/24/2020","Update issue templates with labels"
"shadowsocks/shadowsocks-android","Mygod","04/24/2020","Speed up rebuild"
"shadowsocks/shadowsocks-android","Mygod","04/24/2020","Enable LTO"
"shadowsocks/shadowsocks-android","Mygod","04/23/2020","Add cargo clean task"
"shadowsocks/shadowsocks-android","Mygod","04/23/2020","Update dependencies"
"shadowsocks/shadowsocks-android","Mygod","04/23/2020","Update README.md"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Allow user to keep data when uninstalling (#2506)"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","WIP: Showcase package visibility"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Fix Handler constructor deprecation"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Update to Android R DP2"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Suppress UDP plugin errors"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Ensure dns.host is not null"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Safe calls when checking state"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Suppress unlinkToDeath failures"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Ignore error caused by subscription update"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Check failure for copying large data"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Use file to persist custom rules to avoid 1MB limit"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Fix OEM bugs on Android 6"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Ensure broadcast in main"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Only parse DNS when necessary"
"shadowsocks/shadowsocks-android","Mygod","04/22/2020","Remove obsolete dependency"
"shadowsocks/shadowsocks-android","onlymash","04/21/2020","Migrate to Kotlin DSL (#2490)

Co-authored-by: Mygod <contact-git@mygod.be>"
"shadowsocks/shadowsocks-android","Mygod","04/21/2020","Deprecate hosts (#2502)"
"shadowsocks/shadowsocks-android","Mygod","04/20/2020","Refine code style"
"shadowsocks/shadowsocks-android","Mygod","04/20/2020","Fix usages of fragment tags, 2nd attempt"
"shadowsocks/shadowsocks-android","Mygod","04/20/2020","Fix lint"
"shadowsocks/shadowsocks-android","Mygod","04/20/2020","Migrate to open source Firebase crashlytics

Fixes #2439."
"shadowsocks/shadowsocks-android","Mygod","04/20/2020","Remove unused test"
"shadowsocks/shadowsocks-android","Mygod","04/20/2020","Update documentations"
"shadowsocks/shadowsocks-android","Mygod","04/20/2020","Deprecate TCP Fast Open (#2501)"
"shadowsocks/shadowsocks-android","Mygod","04/20/2020","Fix build script"
"shadowsocks/shadowsocks-android","Max Lv","04/20/2020","Merge pull request #2454 from shadowsocks/rust

Integrate shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","04/20/2020","Update Licenses"
"shadowsocks/shadowsocks-android","Max Lv","04/20/2020","Update shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","04/20/2020","Fix the UDP relay"
"shadowsocks/shadowsocks-android","Mygod","04/20/2020","Clean up unused jni files"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Suppress local DNS resolve timeout exceptions"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Fix deprecation"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Remove outdated fix"
"shadowsocks/shadowsocks-android","Max Lv","04/19/2020","Use debug cargo profile in CI"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Add hack to make UDP fallback work"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Refine code style"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Fix lint"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Remove hardcoded ndkVersion"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Remove lintOptions"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Move DnsResolverCompat"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Remove more unused code"
"shadowsocks/shadowsocks-android","Mygod","04/19/2020","Clean up unused code"
"shadowsocks/shadowsocks-android","Mygod","04/18/2020","Move local dns handler to BaseService"
"shadowsocks/shadowsocks-android","Mygod","04/18/2020","Enable hosts and local DNS settings always"
"shadowsocks/shadowsocks-android","Mygod","04/18/2020","Fix listening address"
"shadowsocks/shadowsocks-android","Mygod","04/18/2020","Update dependencies"
"shadowsocks/shadowsocks-android","Max Lv","04/10/2020","Add ndkVersion"
"shadowsocks/shadowsocks-android","Max Lv","04/10/2020","Merge branch 'master' into rust"
"shadowsocks/shadowsocks-android","Max Lv","04/03/2020","Bump version"
"shadowsocks/shadowsocks-android","Max Lv","03/22/2020","Remove the unnecessary try-catch"
"shadowsocks/shadowsocks-android","Max Lv","03/22/2020","Make codacy happy"
"shadowsocks/shadowsocks-android","Max Lv","03/22/2020","Update shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","03/22/2020","Clean up"
"shadowsocks/shadowsocks-android","Max Lv","03/17/2020","Update shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","03/16/2020","Use non-blocking UnixStream to send FDs"
"shadowsocks/shadowsocks-android","Max Lv","03/15/2020","Update shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","03/14/2020","Update shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","03/14/2020","Fix bypass china mode"
"shadowsocks/shadowsocks-android","Max Lv","03/14/2020","Update shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","03/14/2020","Fix remote DNS using domain name"
"shadowsocks/shadowsocks-android","Max Lv","03/13/2020","Update shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","03/13/2020","Integrate DNS relay"
"shadowsocks/shadowsocks-android","Max Lv","03/03/2020","Fix traffic stat report"
"shadowsocks/shadowsocks-android","Max Lv","03/01/2020","Make lint happy"
"shadowsocks/shadowsocks-android","Max Lv","03/01/2020","Refine command line interface"
"shadowsocks/shadowsocks-android","Max Lv","03/01/2020","Update shadowsocks-rust"
"shadowsocks/shadowsocks-android","Mygod","03/01/2020","Fix local_dns_path blocking"
"shadowsocks/shadowsocks-android","Mygod","03/01/2020","Add draft impl for local_dns_path"
"shadowsocks/shadowsocks-android","Max Lv","03/01/2020","Disable lto totally"
"shadowsocks/shadowsocks-android","Max Lv","03/01/2020","Move the submodule"
"shadowsocks/shadowsocks-android","Max Lv","03/01/2020","Use thin LTO"
"shadowsocks/shadowsocks-android","Mygod","03/01/2020","Fix rust not building by default"
"shadowsocks/shadowsocks-android","Max Lv","02/29/2020","Get openssl works now"
"shadowsocks/shadowsocks-android","Max Lv","02/28/2020","Make Codacy happy"
"shadowsocks/shadowsocks-android","Max Lv","02/28/2020","Fix the plugin issue"
"shadowsocks/shadowsocks-android","Max Lv","02/27/2020","Remove aes-192-gcm"
"shadowsocks/shadowsocks-android","Max Lv","02/27/2020","Update shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","02/27/2020","Update docker image"
"shadowsocks/shadowsocks-android","Max Lv","02/27/2020","Enable shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","02/26/2020","Clean up"
"shadowsocks/shadowsocks-android","Max Lv","02/26/2020","Enable cargo build"
"shadowsocks/shadowsocks-android","Max Lv","02/23/2020","Rename sslocal to libsslocal.so"
"shadowsocks/shadowsocks-android","Max Lv","02/23/2020","Only build sslocal binary"
"shadowsocks/shadowsocks-android","Max Lv","02/23/2020","Remove trust-dns feature"
"shadowsocks/shadowsocks-android","Max Lv","02/23/2020","Integrate shadowsocks-rust"
"shadowsocks/shadowsocks-android","Max Lv","03/29/2020","Merge pull request #2483 from shadowsocks/fix-2481

Fix #2481"
"shadowsocks/shadowsocks-android","Mygod","03/28/2020","Fix #2481"
"shadowsocks/shadowsocks-android","Mygod","03/16/2020","Add section: Subscription update behavior"
"shadowsocks/shadowsocks-android","Mygod","03/16/2020","Update doc-json.md"
"shadowsocks/shadowsocks-android","Mygod","03/16/2020","Add doc-json.md

Fixes #2475."
"shadowsocks/shadowsocks-android","Mygod","03/10/2020","Suppress kill failures on old platforms"
"shadowsocks/shadowsocks-android","Max Lv","02/21/2020","Bump version"
"shadowsocks/shadowsocks-android","Max Lv","02/17/2020","Merge pull request #2440 from shadowsocks/workaround-2361

Workaround for #2361"
"shadowsocks/shadowsocks-android","Mygod","02/17/2020","Add link-to-issue comment"
"shadowsocks/shadowsocks-android","Mygod","02/16/2020","Workaround for #2361

Related bug: https://issuetracker.google.com/issues/149636790"
"shadowsocks/shadowsocks-android","Mygod","02/12/2020","Fix inconsistency from #2423"
"shadowsocks/shadowsocks-android","Mygod","02/12/2020","Fix UDP fallback handling in JSON parsing

Fixes #2437."
"shadowsocks/shadowsocks-android","Mygod","02/11/2020","Refine SubscriptionService coroutines"
"shadowsocks/shadowsocks-android","Mygod","02/11/2020","Fix receiverRegistered not used"
"shadowsocks/shadowsocks-android","Mygod","02/11/2020","Update dependencies"
"shadowsocks/shadowsocks-android","Mygod","02/07/2020","Fix handling of missing plugin"
"shadowsocks/shadowsocks-android","Max Lv","02/07/2020","Bump version"
"shadowsocks/shadowsocks-android","Mygod","02/07/2020","Close AclMatcher if init fails"
"shadowsocks/shadowsocks-android","Mygod","02/07/2020","Ensure AclMatcher is closed only after everyone is done using it"
"shadowsocks/shadowsocks-android","Mygod","02/07/2020","Suppress EPERM for bind"
"shadowsocks/shadowsocks-android","Mygod","02/07/2020","Ignore malformed URLs in subscription"
"shadowsocks/shadowsocks-android","Mygod","02/07/2020","Allow manual STORAGE permission granting"
"shadowsocks/shadowsocks-android","Max Lv","02/07/2020","Merge pull request #2431 from shadowsocks/plugin-1.3.4

Plugin 1.3.4"
"shadowsocks/shadowsocks-android","Mygod","02/06/2020","Update dependencies"
"shadowsocks/shadowsocks-android","Mygod","02/06/2020","Fix missing update"
"shadowsocks/shadowsocks-android","Mygod","02/05/2020","Improve direct boot support for plugins"
"shadowsocks/shadowsocks-android","Mygod","02/04/2020","Avoid resolving every plugin in :bg"
"shadowsocks/shadowsocks-android","Mygod","02/04/2020","Properly respect dynamic resources"
"shadowsocks/shadowsocks-android","Mygod","02/04/2020","text2 should display id"
"shadowsocks/shadowsocks-android","Mygod","02/04/2020","Ensure no duplicate ID/aliases"
"shadowsocks/shadowsocks-android","Mygod","02/04/2020","Refine code style"
"shadowsocks/shadowsocks-android","Mygod","02/04/2020","Add missing changes"
"shadowsocks/shadowsocks-android","Mygod","02/04/2020","Add preliminary support for plugin aliases"
"shadowsocks/shadowsocks-android","Mygod","02/03/2020","Allow plugins to use android:resources in meta-data"
"shadowsocks/shadowsocks-android","Mygod","02/03/2020","Update material design lib"
"shadowsocks/shadowsocks-android","Mygod","02/03/2020","Update doc and guide"
"shadowsocks/shadowsocks-android","Mygod","02/03/2020","Bump plugin version"
"shadowsocks/shadowsocks-android","Mygod","02/03/2020","Update dependencies"
"shadowsocks/shadowsocks-android","Max Lv","01/31/2020","Update tun2socks"
"shadowsocks/shadowsocks-android","Max Lv","01/31/2020","Revert the debug flag"
"shadowsocks/shadowsocks-android","Max Lv","01/31/2020","Reset connections properly"
"shadowsocks/shadowsocks-android","Mygod","01/30/2020","Refine checkConnectivity fallback"
"shadowsocks/shadowsocks-android","Mygod","01/30/2020","Symmetrize"
"shadowsocks/shadowsocks-android","Max Lv","01/30/2020","Decrease number of packets in UDP buffer"
"shadowsocks/shadowsocks-android","Max Lv","01/26/2020","Fix the byte to positive int issue.

After masking the subnet, we convert it from int to byte and store it back to
bytearray.  Then in the matches() function, we convert the masked addr from int
to byte again, which may be converted to a negative value due to overflow.

Also adding a unit test to cover this case."
"shadowsocks/shadowsocks-android","Mygod","01/25/2020","Add unit test for Subnet matching"
"shadowsocks/shadowsocks-android","Max Lv","01/25/2020","Fix the match function of ByteAddress

It's necessary to mask both a and b here, which can be reproduced by
searching ""ip"" in m.baidu.com."
"shadowsocks/shadowsocks-android","Max Lv","01/25/2020","Bump version"
"shadowsocks/shadowsocks-android","Mygod","01/24/2020","Filter out link local IPv4 addresses in fallback"
"shadowsocks/shadowsocks-android","Mygod","01/24/2020","Add OSS licenses to tv"
"shadowsocks/shadowsocks-android","Mygod","01/24/2020","Add missing oss licenses"
"shadowsocks/shadowsocks-android","Mygod","01/24/2020","Ensure MultiInstanceInvalidationService runs in correct process"
"shadowsocks/shadowsocks-android","Mygod","01/24/2020","Add more AclMatcherTest"
"shadowsocks/shadowsocks-android","Mygod","01/24/2020","Add unit tests for AclMatcher

Also fixes a few bugs.
Fixes #2411."
"shadowsocks/shadowsocks-android","Max Lv","01/24/2020","Update README.md"
"shadowsocks/shadowsocks-android","Max Lv","01/23/2020","Refine the UDP connection buffer"
"shadowsocks/shadowsocks-android","Mygod","01/23/2020","Fix R8 shrinking"
"shadowsocks/shadowsocks-android","Mygod","01/23/2020","Prevent DialogFragment.show crash"
"shadowsocks/shadowsocks-android","Mygod","01/22/2020","Update manifest for work update"
"shadowsocks/shadowsocks-android","Mygod","01/22/2020","Update dependencies"
"shadowsocks/shadowsocks-android","Max Lv","01/22/2020","Update tun2socks"
"shadowsocks/shadowsocks-android","Max Lv","01/22/2020","Recreate a UDP connection if cached one is broken

Details in #2414."
"shadowsocks/shadowsocks-android","Max Lv","01/22/2020","Revert ""Avoid sending the first packet in a pending handler""

This reverts commit 315e56c69ba144a58236f002db135815486dcf9c."
"shadowsocks/shadowsocks-android","Max Lv","01/22/2020","Revert ""Refine connection error handling""

This reverts commit 8741060e32df9e3d902a5119baf21139acd450e1."
"shadowsocks/shadowsocks-android","Max Lv","01/21/2020","Refine connection error handling"
"shadowsocks/shadowsocks-android","Max Lv","01/21/2020","Avoid sending the first packet in a pending handler

Detailed discussions in #2414."
"shadowsocks/shadowsocks-android","Mygod","01/20/2020","Fix deprecation"
"shadowsocks/shadowsocks-android","Mygod","01/20/2020","Refine proguard rules"
"shadowsocks/shadowsocks-android","Mygod","01/20/2020","Fix coreLibraryDesugaring"
"shadowsocks/shadowsocks-android","Mygod","01/20/2020","Refine code"
"shadowsocks/shadowsocks-android","Mygod","01/20/2020","Fix reflection again"
"shadowsocks/shadowsocks-android","Max Lv","01/20/2020","Keep HttpsTest in proguard"
"shadowsocks/shadowsocks-android","Mygod","01/19/2020","Ensure hosts results are used

Fixes #2412."
"shadowsocks/shadowsocks-android","Mygod","01/19/2020","Ensure code only run when created"
"shadowsocks/shadowsocks-android","Mygod","01/19/2020","Migrate to Kotlin API"
"shadowsocks/shadowsocks-android","Mygod","01/18/2020","Import translations"
"shadowsocks/shadowsocks-android","Mygod","01/18/2020","Use coreLibraryDesugaring"
"shadowsocks/shadowsocks-android","Mygod","01/16/2020","Switch exception report"
"shadowsocks/shadowsocks-android","Max Lv","01/16/2020","Bump version"
